SourceID,TargetID,relation,year_start,year_end
Soviet Union,Poland,+,1939,1945
Soviet Union,Poland,+,1950,1953
Soviet Union,Luxembourg,+,1939,1945
Soviet Union,Luxembourg,-,1950,1953
Soviet Union,Panama,+,1939,1945
Soviet Union,Philippines,+,1939,1945
Soviet Union,Philippines,-,1942,1954
Soviet Union,Philippines,-,1950,1953
Soviet Union,Iraq,+,1939,1945
Soviet Union,Colombia,+,1939,1945
Soviet Union,Colombia,-,1950,1953
Soviet Union,Iran,+,1939,1945
Soviet Union,Liberia,+,1939,1945
Soviet Union,Liberia,-,1960,1965
Soviet Union,Liberia,+,1960,1965
Soviet Union,Turkey,+,1939,1945
Soviet Union,Turkey,-,1950,1953
Soviet Union,Lebanon,+,1939,1945
Soviet Union,Syria,+,1939,1945
Soviet Union,Saudi Arabia,+,1939,1945
Soviet Union,South Korea,-,1950,1953
Soviet Union,Greece,-,1950,1953
Soviet Union,North Korea,+,1950,1953
Soviet Union,North Korea,+,1974,1991
Soviet Union,Republic of the Congo,-,1960,1965
Soviet Union,Republic of the Congo,+,1960,1965
Soviet Union,Soviet Union,-,1960,1965
Soviet Union,Ghana,-,1960,1965
Soviet Union,Ghana,+,1960,1965
Soviet Union,Republic of Ireland,-,1960,1965
Soviet Union,Republic of Ireland,+,1960,1965
Soviet Union,Guinea,-,1960,1965
Soviet Union,Guinea,+,1960,1965
Soviet Union,Mali,-,1960,1965
Soviet Union,Mali,+,1960,1965
Soviet Union,Sudan,-,1960,1965
Soviet Union,Sudan,+,1960,1965
Soviet Union,Indonesia,-,1960,1965
Soviet Union,Indonesia,+,1960,1965
Soviet Union,Israel,-,1967,1970
Soviet Union,Jordan,+,1967,1970
Soviet Union,Vietnam,+,1975,2002
Soviet Union,Somalia,-,1977,1978
Poland,Latvia,+,1918,1920
Poland,Latvia,+,2001,Ongoing
Poland,Latvia,+,2002,Ongoing
Poland,Estonia,+,1918,1920
Poland,Estonia,+,2001,Ongoing
Poland,Estonia,+,2002,Ongoing
Poland,Lithuania,-,1920,1920
Poland,Lithuania,+,2001,Ongoing
Poland,Lithuania,+,2002,Ongoing
Poland,Nazi Germany,-,1939,1945
Poland,Bulgaria,-,1939,1945
Poland,Bulgaria,+,1939,1945
Poland,Bulgaria,+,1950,1953
Poland,Bulgaria,+,2001,Ongoing
Poland,Bulgaria,+,2002,Ongoing
Poland,Slovakia,-,1939,1945
Poland,Slovakia,+,2001,Ongoing
Poland,Slovakia,+,2002,Ongoing
Poland,Finland,-,1939,1945
Poland,Finland,+,2001,Ongoing
Poland,Finland,+,2002,Ongoing
Poland,Thailand,-,1939,1945
Poland,Thailand,-,1950,1953
Poland,Luxembourg,+,1939,1945
Poland,Luxembourg,-,1950,1953
Poland,Luxembourg,+,2001,Ongoing
Poland,Luxembourg,+,2002,Ongoing
Poland,Panama,+,1939,1945
Poland,Philippines,+,1939,1945
Poland,Philippines,-,1950,1953
Poland,Iraq,+,1939,1945
Poland,Iraq,-,2003,2011
Poland,Colombia,+,1939,1945
Poland,Colombia,-,1950,1953
Poland,Iran,+,1939,1945
Poland,Iran,-,2002,Ongoing
Poland,Liberia,+,1939,1945
Poland,Turkey,+,1939,1945
Poland,Turkey,-,1950,1953
Poland,Turkey,+,2001,Ongoing
Poland,Turkey,+,2001,Ongoing
Poland,Turkey,+,2002,Ongoing
Poland,Turkey,+,2002,Ongoing
Poland,Lebanon,+,1939,1945
Poland,Syria,+,1939,1945
Poland,Saudi Arabia,+,1939,1945
Poland,South Korea,-,1950,1953
Poland,South Korea,+,2001,Ongoing
Poland,South Korea,+,2002,Ongoing
Poland,South Korea,+,2003,2011
Poland,Greece,-,1950,1953
Poland,Greece,+,2001,Ongoing
Poland,Greece,+,2002,Ongoing
Poland,North Korea,+,1950,1953
Poland,Azerbaijan,+,2001,Ongoing
Poland,Azerbaijan,+,2002,Ongoing
Poland,Bahrain,+,2001,Ongoing
Poland,Bahrain,+,2002,Ongoing
Poland,Bosnia and Herzegovina,+,2001,Ongoing
Poland,Bosnia and Herzegovina,+,2002,Ongoing
Poland,Croatia,+,2001,Ongoing
Poland,Croatia,+,2002,Ongoing
Poland,Croatia,+,2002,Ongoing
Poland,Czech Republic,+,2001,Ongoing
Poland,Czech Republic,+,2001,Ongoing
Poland,Czech Republic,+,2002,Ongoing
Poland,Czech Republic,+,2002,Ongoing
Poland,Germany,+,2001,Ongoing
Poland,Germany,+,2001,Ongoing
Poland,Germany,+,2002,Ongoing
Poland,Germany,+,2002,Ongoing
Poland,Iceland,+,2001,Ongoing
Poland,Iceland,+,2002,Ongoing
Poland,Jordan,+,2001,Ongoing
Poland,Jordan,+,2002,Ongoing
Poland,Malaysia,+,2001,Ongoing
Poland,Malaysia,+,2002,Ongoing
Poland,Mongolia,+,2001,Ongoing
Poland,Mongolia,+,2002,Ongoing
Poland,Singapore,+,2001,Ongoing
Poland,Singapore,+,2002,Ongoing
Poland,Slovenia,+,2001,Ongoing
Poland,Slovenia,+,2002,Ongoing
Poland,Switzerland,+,2001,Ongoing
Poland,Switzerland,+,2002,Ongoing
Poland,Tonga,+,2001,Ongoing
Poland,Tonga,+,2002,Ongoing
Poland,Ukraine,+,2001,Ongoing
Poland,Ukraine,+,2002,Ongoing
Poland,Ukraine,+,2003,2011
Poland,United Arab Emirates,+,2001,Ongoing
Poland,United Arab Emirates,+,2002,Ongoing
Poland,Pakistan,-,2002,Ongoing
Estonia,Latvia,+,1918,1920
Estonia,Latvia,+,1918,1920
Estonia,Latvia,+,2001,Ongoing
Estonia,Latvia,+,2002,Ongoing
Estonia,Azerbaijan,+,2001,Ongoing
Estonia,Azerbaijan,+,2002,Ongoing
Estonia,Bahrain,+,2001,Ongoing
Estonia,Bahrain,+,2002,Ongoing
Estonia,Bosnia and Herzegovina,+,2001,Ongoing
Estonia,Bosnia and Herzegovina,+,2002,Ongoing
Estonia,Bulgaria,+,2001,Ongoing
Estonia,Bulgaria,+,2002,Ongoing
Estonia,Croatia,+,2001,Ongoing
Estonia,Croatia,+,2002,Ongoing
Estonia,Croatia,+,2002,Ongoing
Estonia,Czech Republic,+,2001,Ongoing
Estonia,Czech Republic,+,2001,Ongoing
Estonia,Czech Republic,+,2002,Ongoing
Estonia,Czech Republic,+,2002,Ongoing
Estonia,Finland,+,2001,Ongoing
Estonia,Finland,+,2002,Ongoing
Estonia,Germany,+,2001,Ongoing
Estonia,Germany,+,2001,Ongoing
Estonia,Germany,+,2002,Ongoing
Estonia,Germany,+,2002,Ongoing
Estonia,Greece,+,2001,Ongoing
Estonia,Greece,+,2002,Ongoing
Estonia,Iceland,+,2001,Ongoing
Estonia,Iceland,+,2002,Ongoing
Estonia,Jordan,+,2001,Ongoing
Estonia,Jordan,+,2002,Ongoing
Estonia,Lithuania,+,2001,Ongoing
Estonia,Lithuania,+,2002,Ongoing
Estonia,Luxembourg,+,2001,Ongoing
Estonia,Luxembourg,+,2002,Ongoing
Estonia,Malaysia,+,2001,Ongoing
Estonia,Malaysia,+,2002,Ongoing
Estonia,Mongolia,+,2001,Ongoing
Estonia,Mongolia,+,2002,Ongoing
Estonia,Singapore,+,2001,Ongoing
Estonia,Singapore,+,2002,Ongoing
Estonia,Slovakia,+,2001,Ongoing
Estonia,Slovakia,+,2002,Ongoing
Estonia,Slovenia,+,2001,Ongoing
Estonia,Slovenia,+,2002,Ongoing
Estonia,South Korea,+,2001,Ongoing
Estonia,South Korea,+,2002,Ongoing
Estonia,Switzerland,+,2001,Ongoing
Estonia,Switzerland,+,2002,Ongoing
Estonia,Tonga,+,2001,Ongoing
Estonia,Tonga,+,2002,Ongoing
Estonia,Turkey,+,2001,Ongoing
Estonia,Turkey,+,2001,Ongoing
Estonia,Turkey,+,2002,Ongoing
Estonia,Turkey,+,2002,Ongoing
Estonia,Ukraine,+,2001,Ongoing
Estonia,Ukraine,+,2002,Ongoing
Estonia,United Arab Emirates,+,2001,Ongoing
Estonia,United Arab Emirates,+,2002,Ongoing
Estonia,Pakistan,-,2002,Ongoing
Estonia,Iran,-,2002,Ongoing
Latvia,Azerbaijan,+,2001,Ongoing
Latvia,Azerbaijan,+,2002,Ongoing
Latvia,Bahrain,+,2001,Ongoing
Latvia,Bahrain,+,2002,Ongoing
Latvia,Bosnia and Herzegovina,+,2001,Ongoing
Latvia,Bosnia and Herzegovina,+,2002,Ongoing
Latvia,Bulgaria,+,2001,Ongoing
Latvia,Bulgaria,+,2002,Ongoing
Latvia,Croatia,+,2001,Ongoing
Latvia,Croatia,+,2002,Ongoing
Latvia,Croatia,+,2002,Ongoing
Latvia,Czech Republic,+,2001,Ongoing
Latvia,Czech Republic,+,2001,Ongoing
Latvia,Czech Republic,+,2002,Ongoing
Latvia,Czech Republic,+,2002,Ongoing
Latvia,Finland,+,2001,Ongoing
Latvia,Finland,+,2002,Ongoing
Latvia,Germany,+,2001,Ongoing
Latvia,Germany,+,2001,Ongoing
Latvia,Germany,+,2002,Ongoing
Latvia,Germany,+,2002,Ongoing
Latvia,Greece,+,2001,Ongoing
Latvia,Greece,+,2002,Ongoing
Latvia,Iceland,+,2001,Ongoing
Latvia,Iceland,+,2002,Ongoing
Latvia,Jordan,+,2001,Ongoing
Latvia,Jordan,+,2002,Ongoing
Latvia,Lithuania,+,2001,Ongoing
Latvia,Lithuania,+,2002,Ongoing
Latvia,Luxembourg,+,2001,Ongoing
Latvia,Luxembourg,+,2002,Ongoing
Latvia,Malaysia,+,2001,Ongoing
Latvia,Malaysia,+,2002,Ongoing
Latvia,Mongolia,+,2001,Ongoing
Latvia,Mongolia,+,2002,Ongoing
Latvia,Singapore,+,2001,Ongoing
Latvia,Singapore,+,2002,Ongoing
Latvia,Slovakia,+,2001,Ongoing
Latvia,Slovakia,+,2002,Ongoing
Latvia,Slovenia,+,2001,Ongoing
Latvia,Slovenia,+,2002,Ongoing
Latvia,South Korea,+,2001,Ongoing
Latvia,South Korea,+,2002,Ongoing
Latvia,Switzerland,+,2001,Ongoing
Latvia,Switzerland,+,2002,Ongoing
Latvia,Tonga,+,2001,Ongoing
Latvia,Tonga,+,2002,Ongoing
Latvia,Turkey,+,2001,Ongoing
Latvia,Turkey,+,2001,Ongoing
Latvia,Turkey,+,2002,Ongoing
Latvia,Turkey,+,2002,Ongoing
Latvia,Ukraine,+,2001,Ongoing
Latvia,Ukraine,+,2002,Ongoing
Latvia,United Arab Emirates,+,2001,Ongoing
Latvia,United Arab Emirates,+,2002,Ongoing
Latvia,Pakistan,-,2002,Ongoing
Latvia,Iran,-,2002,Ongoing
Lithuania,Azerbaijan,+,2001,Ongoing
Lithuania,Azerbaijan,+,2002,Ongoing
Lithuania,Bahrain,+,2001,Ongoing
Lithuania,Bahrain,+,2002,Ongoing
Lithuania,Bosnia and Herzegovina,+,2001,Ongoing
Lithuania,Bosnia and Herzegovina,+,2002,Ongoing
Lithuania,Bulgaria,+,2001,Ongoing
Lithuania,Bulgaria,+,2002,Ongoing
Lithuania,Croatia,+,2001,Ongoing
Lithuania,Croatia,+,2002,Ongoing
Lithuania,Croatia,+,2002,Ongoing
Lithuania,Czech Republic,+,2001,Ongoing
Lithuania,Czech Republic,+,2001,Ongoing
Lithuania,Czech Republic,+,2002,Ongoing
Lithuania,Czech Republic,+,2002,Ongoing
Lithuania,Finland,+,2001,Ongoing
Lithuania,Finland,+,2002,Ongoing
Lithuania,Germany,+,2001,Ongoing
Lithuania,Germany,+,2001,Ongoing
Lithuania,Germany,+,2002,Ongoing
Lithuania,Germany,+,2002,Ongoing
Lithuania,Greece,+,2001,Ongoing
Lithuania,Greece,+,2002,Ongoing
Lithuania,Iceland,+,2001,Ongoing
Lithuania,Iceland,+,2002,Ongoing
Lithuania,Jordan,+,2001,Ongoing
Lithuania,Jordan,+,2002,Ongoing
Lithuania,Luxembourg,+,2001,Ongoing
Lithuania,Luxembourg,+,2002,Ongoing
Lithuania,Malaysia,+,2001,Ongoing
Lithuania,Malaysia,+,2002,Ongoing
Lithuania,Mongolia,+,2001,Ongoing
Lithuania,Mongolia,+,2002,Ongoing
Lithuania,Singapore,+,2001,Ongoing
Lithuania,Singapore,+,2002,Ongoing
Lithuania,Slovakia,+,2001,Ongoing
Lithuania,Slovakia,+,2002,Ongoing
Lithuania,Slovenia,+,2001,Ongoing
Lithuania,Slovenia,+,2002,Ongoing
Lithuania,South Korea,+,2001,Ongoing
Lithuania,South Korea,+,2002,Ongoing
Lithuania,Switzerland,+,2001,Ongoing
Lithuania,Switzerland,+,2002,Ongoing
Lithuania,Tonga,+,2001,Ongoing
Lithuania,Tonga,+,2002,Ongoing
Lithuania,Turkey,+,2001,Ongoing
Lithuania,Turkey,+,2001,Ongoing
Lithuania,Turkey,+,2002,Ongoing
Lithuania,Turkey,+,2002,Ongoing
Lithuania,Ukraine,+,2001,Ongoing
Lithuania,Ukraine,+,2002,Ongoing
Lithuania,United Arab Emirates,+,2001,Ongoing
Lithuania,United Arab Emirates,+,2002,Ongoing
Lithuania,Pakistan,-,2002,Ongoing
Lithuania,Iran,-,2002,Ongoing
Greece,North Korea,-,1950,1953
Greece,Bulgaria,-,1950,1953
Greece,Bulgaria,+,2001,Ongoing
Greece,Bulgaria,+,2002,Ongoing
Greece,Bulgaria,+,2011,2011
Greece,South Korea,+,1950,1953
Greece,South Korea,+,2001,Ongoing
Greece,South Korea,+,2002,Ongoing
Greece,South Korea,+,2002,Ongoing
Greece,Philippines,+,1950,1953
Greece,Colombia,+,1950,1953
Greece,Luxembourg,+,1950,1953
Greece,Luxembourg,+,2001,Ongoing
Greece,Luxembourg,+,2002,Ongoing
Greece,Thailand,+,1950,1953
Greece,Thailand,+,2002,Ongoing
Greece,Turkey,+,1950,1953
Greece,Turkey,-,1974,1974
Greece,Turkey,+,2001,Ongoing
Greece,Turkey,+,2001,Ongoing
Greece,Turkey,+,2002,Ongoing
Greece,Turkey,+,2002,Ongoing
Greece,Turkey,+,2002,Ongoing
Greece,Turkey,+,2011,2011
Greece,Azerbaijan,+,2001,Ongoing
Greece,Azerbaijan,+,2002,Ongoing
Greece,Azerbaijan,+,2002,Ongoing
Greece,Bahrain,+,2001,Ongoing
Greece,Bahrain,+,2002,Ongoing
Greece,Bosnia and Herzegovina,+,2001,Ongoing
Greece,Bosnia and Herzegovina,+,2002,Ongoing
Greece,Croatia,+,2001,Ongoing
Greece,Croatia,+,2002,Ongoing
Greece,Croatia,+,2002,Ongoing
Greece,Czech Republic,+,2001,Ongoing
Greece,Czech Republic,+,2001,Ongoing
Greece,Czech Republic,+,2002,Ongoing
Greece,Czech Republic,+,2002,Ongoing
Greece,Finland,+,2001,Ongoing
Greece,Finland,+,2002,Ongoing
Greece,Germany,+,2001,Ongoing
Greece,Germany,+,2001,Ongoing
Greece,Germany,+,2002,Ongoing
Greece,Germany,+,2002,Ongoing
Greece,Germany,+,2002,Ongoing
Greece,Iceland,+,2001,Ongoing
Greece,Iceland,+,2002,Ongoing
Greece,Jordan,+,2001,Ongoing
Greece,Jordan,+,2002,Ongoing
Greece,Jordan,+,2011,2011
Greece,Malaysia,+,2001,Ongoing
Greece,Malaysia,+,2002,Ongoing
Greece,Malaysia,+,2002,Ongoing
Greece,Mongolia,+,2001,Ongoing
Greece,Mongolia,+,2002,Ongoing
Greece,Singapore,+,2001,Ongoing
Greece,Singapore,+,2002,Ongoing
Greece,Singapore,+,2002,Ongoing
Greece,Slovakia,+,2001,Ongoing
Greece,Slovakia,+,2002,Ongoing
Greece,Slovenia,+,2001,Ongoing
Greece,Slovenia,+,2002,Ongoing
Greece,Switzerland,+,2001,Ongoing
Greece,Switzerland,+,2002,Ongoing
Greece,Tonga,+,2001,Ongoing
Greece,Tonga,+,2002,Ongoing
Greece,Ukraine,+,2001,Ongoing
Greece,Ukraine,+,2002,Ongoing
Greece,Ukraine,+,2002,Ongoing
Greece,United Arab Emirates,+,2001,Ongoing
Greece,United Arab Emirates,+,2002,Ongoing
Greece,Djibouti,+,2002,Ongoing
Greece,Somalia,+,2002,Ongoing
Greece,Sudan,+,2002,Ongoing
Greece,Seychelles,+,2002,Ongoing
Greece,Kenya,+,2002,Ongoing
Greece,Indonesia,+,2002,Ongoing
Greece,Japan,+,2002,Ongoing
Greece,Kazakhstan,+,2002,Ongoing
Greece,Kyrgyzstan,+,2002,Ongoing
Greece,Pakistan,+,2002,Ongoing
Greece,Pakistan,-,2002,Ongoing
Greece,Tajikistan,+,2002,Ongoing
Greece,Turkmenistan,+,2002,Ongoing
Greece,Uganda,+,2002,Ongoing
Greece,Iran,-,2002,Ongoing
Greece,Qatar,+,2011,2011
Kuwait,Israel,-,1967,1967
Kuwait,Syria,+,1967,1967
Kuwait,Syria,+,1990,1991
Kuwait,Jordan,+,1967,1967
Kuwait,Iraq,+,1967,1967
Kuwait,Iraq,-,1990,1991
Kuwait,Saudi Arabia,+,1967,1967
Kuwait,Saudi Arabia,+,1990,1991
Kuwait,Algeria,+,1967,1967
Kuwait,Libya,+,1967,1967
Turkey,Nazi Germany,-,1939,1945
Turkey,Bulgaria,-,1939,1945
Turkey,Bulgaria,+,1939,1945
Turkey,Bulgaria,-,1950,1953
Turkey,Bulgaria,+,2001,Ongoing
Turkey,Bulgaria,+,2001,Ongoing
Turkey,Bulgaria,+,2002,Ongoing
Turkey,Bulgaria,+,2002,Ongoing
Turkey,Bulgaria,+,2011,2011
Turkey,Slovakia,-,1939,1945
Turkey,Slovakia,+,2001,Ongoing
Turkey,Slovakia,+,2001,Ongoing
Turkey,Slovakia,+,2002,Ongoing
Turkey,Slovakia,+,2002,Ongoing
Turkey,Finland,-,1939,1945
Turkey,Finland,+,2001,Ongoing
Turkey,Finland,+,2001,Ongoing
Turkey,Finland,+,2002,Ongoing
Turkey,Finland,+,2002,Ongoing
Turkey,Thailand,-,1939,1945
Turkey,Thailand,+,1950,1953
Turkey,Thailand,+,2002,Ongoing
Turkey,Luxembourg,+,1939,1945
Turkey,Luxembourg,+,1950,1953
Turkey,Luxembourg,+,2001,Ongoing
Turkey,Luxembourg,+,2001,Ongoing
Turkey,Luxembourg,+,2002,Ongoing
Turkey,Luxembourg,+,2002,Ongoing
Turkey,Panama,+,1939,1945
Turkey,Philippines,+,1939,1945
Turkey,Philippines,+,1950,1953
Turkey,Iraq,+,1939,1945
Turkey,Colombia,+,1939,1945
Turkey,Colombia,+,1950,1953
Turkey,Iran,+,1939,1945
Turkey,Iran,-,1994,1997
Turkey,Iran,-,2002,Ongoing
Turkey,Iran,-,2002,Ongoing
Turkey,Liberia,+,1939,1945
Turkey,Lebanon,+,1939,1945
Turkey,Syria,+,1939,1945
Turkey,Saudi Arabia,+,1939,1945
Turkey,North Korea,-,1950,1953
Turkey,North Korea,-,1955,1975
Turkey,South Korea,+,1950,1953
Turkey,South Korea,+,2001,Ongoing
Turkey,South Korea,+,2001,Ongoing
Turkey,South Korea,+,2002,Ongoing
Turkey,South Korea,+,2002,Ongoing
Turkey,South Korea,+,2002,Ongoing
Turkey,Cyprus,-,1974,1974
Turkey,Azerbaijan,+,2001,Ongoing
Turkey,Azerbaijan,+,2001,Ongoing
Turkey,Azerbaijan,+,2002,Ongoing
Turkey,Azerbaijan,+,2002,Ongoing
Turkey,Azerbaijan,+,2002,Ongoing
Turkey,Bahrain,+,2001,Ongoing
Turkey,Bahrain,+,2001,Ongoing
Turkey,Bahrain,+,2002,Ongoing
Turkey,Bahrain,+,2002,Ongoing
Turkey,Bosnia and Herzegovina,+,2001,Ongoing
Turkey,Bosnia and Herzegovina,+,2001,Ongoing
Turkey,Bosnia and Herzegovina,+,2002,Ongoing
Turkey,Bosnia and Herzegovina,+,2002,Ongoing
Turkey,Croatia,+,2001,Ongoing
Turkey,Croatia,+,2001,Ongoing
Turkey,Croatia,+,2002,Ongoing
Turkey,Croatia,+,2002,Ongoing
Turkey,Croatia,+,2002,Ongoing
Turkey,Croatia,+,2002,Ongoing
Turkey,Czech Republic,+,2001,Ongoing
Turkey,Czech Republic,+,2001,Ongoing
Turkey,Czech Republic,+,2001,Ongoing
Turkey,Czech Republic,+,2001,Ongoing
Turkey,Czech Republic,+,2002,Ongoing
Turkey,Czech Republic,+,2002,Ongoing
Turkey,Czech Republic,+,2002,Ongoing
Turkey,Czech Republic,+,2002,Ongoing
Turkey,Germany,+,2001,Ongoing
Turkey,Germany,+,2001,Ongoing
Turkey,Germany,+,2001,Ongoing
Turkey,Germany,+,2001,Ongoing
Turkey,Germany,+,2002,Ongoing
Turkey,Germany,+,2002,Ongoing
Turkey,Germany,+,2002,Ongoing
Turkey,Germany,+,2002,Ongoing
Turkey,Germany,+,2002,Ongoing
Turkey,Iceland,+,2001,Ongoing
Turkey,Iceland,+,2001,Ongoing
Turkey,Iceland,+,2002,Ongoing
Turkey,Iceland,+,2002,Ongoing
Turkey,Jordan,+,2001,Ongoing
Turkey,Jordan,+,2001,Ongoing
Turkey,Jordan,+,2002,Ongoing
Turkey,Jordan,+,2002,Ongoing
Turkey,Jordan,+,2011,2011
Turkey,Malaysia,+,2001,Ongoing
Turkey,Malaysia,+,2001,Ongoing
Turkey,Malaysia,+,2002,Ongoing
Turkey,Malaysia,+,2002,Ongoing
Turkey,Malaysia,+,2002,Ongoing
Turkey,Mongolia,+,2001,Ongoing
Turkey,Mongolia,+,2001,Ongoing
Turkey,Mongolia,+,2002,Ongoing
Turkey,Mongolia,+,2002,Ongoing
Turkey,Singapore,+,2001,Ongoing
Turkey,Singapore,+,2001,Ongoing
Turkey,Singapore,+,2002,Ongoing
Turkey,Singapore,+,2002,Ongoing
Turkey,Singapore,+,2002,Ongoing
Turkey,Slovenia,+,2001,Ongoing
Turkey,Slovenia,+,2001,Ongoing
Turkey,Slovenia,+,2002,Ongoing
Turkey,Slovenia,+,2002,Ongoing
Turkey,Switzerland,+,2001,Ongoing
Turkey,Switzerland,+,2001,Ongoing
Turkey,Switzerland,+,2002,Ongoing
Turkey,Switzerland,+,2002,Ongoing
Turkey,Tonga,+,2001,Ongoing
Turkey,Tonga,+,2001,Ongoing
Turkey,Tonga,+,2002,Ongoing
Turkey,Tonga,+,2002,Ongoing
Turkey,Ukraine,+,2001,Ongoing
Turkey,Ukraine,+,2001,Ongoing
Turkey,Ukraine,+,2002,Ongoing
Turkey,Ukraine,+,2002,Ongoing
Turkey,Ukraine,+,2002,Ongoing
Turkey,United Arab Emirates,+,2001,Ongoing
Turkey,United Arab Emirates,+,2001,Ongoing
Turkey,United Arab Emirates,+,2002,Ongoing
Turkey,United Arab Emirates,+,2002,Ongoing
Turkey,Turkey,+,2001,Ongoing
Turkey,Turkey,+,2002,Ongoing
Turkey,Djibouti,+,2002,Ongoing
Turkey,Somalia,+,2002,Ongoing
Turkey,Sudan,+,2002,Ongoing
Turkey,Seychelles,+,2002,Ongoing
Turkey,Kenya,+,2002,Ongoing
Turkey,Indonesia,+,2002,Ongoing
Turkey,Japan,+,2002,Ongoing
Turkey,Kazakhstan,+,2002,Ongoing
Turkey,Kyrgyzstan,+,2002,Ongoing
Turkey,Pakistan,+,2002,Ongoing
Turkey,Pakistan,-,2002,Ongoing
Turkey,Pakistan,-,2002,Ongoing
Turkey,Tajikistan,+,2002,Ongoing
Turkey,Turkmenistan,+,2002,Ongoing
Turkey,Uganda,+,2002,Ongoing
Turkey,Qatar,+,2011,2011
Bulgaria,Luxembourg,-,1939,1945
Bulgaria,Luxembourg,+,1939,1945
Bulgaria,Luxembourg,-,1950,1953
Bulgaria,Luxembourg,+,2001,Ongoing
Bulgaria,Luxembourg,+,2002,Ongoing
Bulgaria,Panama,-,1939,1945
Bulgaria,Panama,+,1939,1945
Bulgaria,Philippines,-,1939,1945
Bulgaria,Philippines,+,1939,1945
Bulgaria,Philippines,-,1950,1953
Bulgaria,Iraq,-,1939,1945
Bulgaria,Iraq,+,1939,1945
Bulgaria,Colombia,-,1939,1945
Bulgaria,Colombia,+,1939,1945
Bulgaria,Colombia,-,1950,1953
Bulgaria,Iran,-,1939,1945
Bulgaria,Iran,+,1939,1945
Bulgaria,Iran,-,2002,Ongoing
Bulgaria,Liberia,-,1939,1945
Bulgaria,Liberia,+,1939,1945
Bulgaria,Nazi Germany,-,1939,1945
Bulgaria,Bulgaria,-,1939,1945
Bulgaria,Slovakia,-,1939,1945
Bulgaria,Slovakia,+,2001,Ongoing
Bulgaria,Slovakia,+,2002,Ongoing
Bulgaria,Finland,-,1939,1945
Bulgaria,Finland,+,2001,Ongoing
Bulgaria,Finland,+,2002,Ongoing
Bulgaria,Thailand,-,1939,1945
Bulgaria,Thailand,-,1950,1953
Bulgaria,Lebanon,-,1939,1945
Bulgaria,Lebanon,+,1939,1945
Bulgaria,Syria,-,1939,1945
Bulgaria,Syria,+,1939,1945
Bulgaria,Saudi Arabia,-,1939,1945
Bulgaria,Saudi Arabia,+,1939,1945
Bulgaria,South Korea,-,1950,1953
Bulgaria,South Korea,+,2001,Ongoing
Bulgaria,South Korea,+,2002,Ongoing
Bulgaria,North Korea,+,1950,1953
Bulgaria,Azerbaijan,+,2001,Ongoing
Bulgaria,Azerbaijan,+,2002,Ongoing
Bulgaria,Bahrain,+,2001,Ongoing
Bulgaria,Bahrain,+,2002,Ongoing
Bulgaria,Bosnia and Herzegovina,+,2001,Ongoing
Bulgaria,Bosnia and Herzegovina,+,2002,Ongoing
Bulgaria,Croatia,+,2001,Ongoing
Bulgaria,Croatia,+,2002,Ongoing
Bulgaria,Croatia,+,2002,Ongoing
Bulgaria,Czech Republic,+,2001,Ongoing
Bulgaria,Czech Republic,+,2001,Ongoing
Bulgaria,Czech Republic,+,2002,Ongoing
Bulgaria,Czech Republic,+,2002,Ongoing
Bulgaria,Germany,+,2001,Ongoing
Bulgaria,Germany,+,2001,Ongoing
Bulgaria,Germany,+,2002,Ongoing
Bulgaria,Germany,+,2002,Ongoing
Bulgaria,Iceland,+,2001,Ongoing
Bulgaria,Iceland,+,2002,Ongoing
Bulgaria,Jordan,+,2001,Ongoing
Bulgaria,Jordan,+,2002,Ongoing
Bulgaria,Jordan,+,2011,2011
Bulgaria,Malaysia,+,2001,Ongoing
Bulgaria,Malaysia,+,2002,Ongoing
Bulgaria,Mongolia,+,2001,Ongoing
Bulgaria,Mongolia,+,2002,Ongoing
Bulgaria,Singapore,+,2001,Ongoing
Bulgaria,Singapore,+,2002,Ongoing
Bulgaria,Slovenia,+,2001,Ongoing
Bulgaria,Slovenia,+,2002,Ongoing
Bulgaria,Switzerland,+,2001,Ongoing
Bulgaria,Switzerland,+,2002,Ongoing
Bulgaria,Tonga,+,2001,Ongoing
Bulgaria,Tonga,+,2002,Ongoing
Bulgaria,Ukraine,+,2001,Ongoing
Bulgaria,Ukraine,+,2002,Ongoing
Bulgaria,United Arab Emirates,+,2001,Ongoing
Bulgaria,United Arab Emirates,+,2002,Ongoing
Bulgaria,Pakistan,-,2002,Ongoing
Bulgaria,Qatar,+,2011,2011
People's Republic of China,Philippines,-,1969,Ongoing
Iran,Nazi Germany,-,1939,1945
Iran,Slovakia,-,1939,1945
Iran,Slovakia,-,2002,Ongoing
Iran,Finland,-,1939,1945
Iran,Finland,-,2002,Ongoing
Iran,Thailand,-,1939,1945
Iran,Luxembourg,+,1939,1945
Iran,Luxembourg,-,2002,Ongoing
Iran,Panama,+,1939,1945
Iran,Philippines,+,1939,1945
Iran,Iraq,+,1939,1945
Iran,Iraq,-,1980,1988
Iran,Iraq,-,1994,1997
Iran,Iraq,-,2003,Ongoing
Iran,Colombia,+,1939,1945
Iran,Liberia,+,1939,1945
Iran,Lebanon,+,1939,1945
Iran,Syria,+,1939,1945
Iran,Saudi Arabia,+,1939,1945
Iran,Saudi Arabia,+,1998,Ongoing
Iran,Iran,-,1994,1997
Iran,Pakistan,-,1996,2001
Iran,Croatia,-,2002,Ongoing
