source,target,conflict,relation,start,end,source_id,target_id
Italy,Romania,Korean War,-,1950,1953,ITA,ROU
Italy,Greece,Korean War,+,1950,1953,ITA,GRC
Italy,Russia,Korean War,-,1950,1953,ITA,RUS
Italy,Luxembourg,Korean War,+,1950,1953,ITA,LUX
Italy,Philippines,Korean War,+,1950,1953,ITA,PHL
Italy,Colombia,Korean War,+,1950,1953,ITA,COL
Italy,Thailand,Korean War,+,1950,1953,ITA,THA
Italy,Turkey,Korean War,+,1950,1953,ITA,TUR
Italy,North Korea,Korean War,-,1950,1953,ITA,PRK
Italy,South Korea,Korean War,+,1950,1953,ITA,KOR
Colombia,Romania,Korean War,-,1950,1953,COL,ROU
Colombia,Thailand,Korean War,+,1950,1953,COL,THA
Colombia,New Zealand,Korean War,+,1950,1953,COL,NZL
Colombia,Belgium,Korean War,+,1950,1953,COL,BEL
Colombia,Luxembourg,Korean War,+,1950,1953,COL,LUX
Colombia,Greece,Korean War,+,1950,1953,COL,GRC
Colombia,Russia,Korean War,-,1950,1953,COL,RUS
Colombia,Philippines,Korean War,+,1950,1953,COL,PHL
Colombia,Turkey,Korean War,+,1950,1953,COL,TUR
Colombia,North Korea,Korean War,-,1950,1953,COL,PRK
Colombia,South Korea,Korean War,+,1950,1953,COL,KOR
New Zealand,Belgium,Korean War,+,1950,1953,NZL,BEL
New Zealand,Romania,Korean War,-,1950,1953,NZL,ROU
New Zealand,Greece,Korean War,+,1950,1953,NZL,GRC
New Zealand,Thailand,Korean War,+,1950,1953,NZL,THA
New Zealand,Luxembourg,Korean War,+,1950,1953,NZL,LUX
New Zealand,Russia,Korean War,-,1950,1953,NZL,RUS
New Zealand,Philippines,Korean War,+,1950,1953,NZL,PHL
New Zealand,Turkey,Korean War,+,1950,1953,NZL,TUR
New Zealand,North Korea,Korean War,-,1950,1953,NZL,PRK
New Zealand,South Korea,Korean War,+,1950,1953,NZL,KOR
Romania,Belgium,Korean War,-,1950,1953,ROU,BEL
Romania,Greece,Korean War,-,1950,1953,ROU,GRC
Romania,Luxembourg,Korean War,-,1950,1953,ROU,LUX
Romania,Philippines,Korean War,-,1950,1953,ROU,PHL
Romania,Thailand,Korean War,-,1950,1953,ROU,THA
Romania,Turkey,Korean War,-,1950,1953,ROU,TUR
Romania,South Korea,Korean War,-,1950,1953,ROU,KOR
Belgium,Greece,Korean War,+,1950,1953,BEL,GRC
Belgium,Thailand,Korean War,+,1950,1953,BEL,THA
Belgium,Luxembourg,Korean War,+,1950,1953,BEL,LUX
Belgium,Russia,Korean War,-,1950,1953,BEL,RUS
Belgium,Philippines,Korean War,+,1950,1953,BEL,PHL
Belgium,Turkey,Korean War,+,1950,1953,BEL,TUR
Belgium,North Korea,Korean War,-,1950,1953,BEL,PRK
Belgium,South Korea,Korean War,+,1950,1953,BEL,KOR
Greece,Thailand,Korean War,+,1950,1953,GRC,THA
Greece,Luxembourg,Korean War,+,1950,1953,GRC,LUX
Greece,Russia,Korean War,-,1950,1953,GRC,RUS
Greece,Philippines,Korean War,+,1950,1953,GRC,PHL
Greece,Turkey,Korean War,+,1950,1953,GRC,TUR
Greece,North Korea,Korean War,-,1950,1953,GRC,PRK
Greece,South Korea,Korean War,+,1950,1953,GRC,KOR
Russia,Thailand,Korean War,-,1950,1953,RUS,THA
Russia,Luxembourg,Korean War,-,1950,1953,RUS,LUX
Russia,Philippines,Korean War,-,1950,1953,RUS,PHL
Russia,Turkey,Korean War,-,1950,1953,RUS,TUR
Russia,South Korea,Korean War,-,1950,1953,RUS,KOR
Russia,North Korea,Korean War,+,1950,1953,RUS,PRK
Turkey,Thailand,Korean War,+,1950,1953,TUR,THA
Turkey,Luxembourg,Korean War,+,1950,1953,TUR,LUX
Turkey,Philippines,Korean War,+,1950,1953,TUR,PHL
Turkey,North Korea,Korean War,-,1950,1953,TUR,PRK
Turkey,South Korea,Korean War,+,1950,1953,TUR,KOR
Thailand,Luxembourg,Korean War,+,1950,1953,THA,LUX
Thailand,Philippines,Korean War,+,1950,1953,THA,PHL
Thailand,North Korea,Korean War,-,1950,1953,THA,PRK
Thailand,South Korea,Korean War,+,1950,1953,THA,KOR
Luxembourg,Philippines,Korean War,+,1950,1953,LUX,PHL
Luxembourg,North Korea,Korean War,-,1950,1953,LUX,PRK
Luxembourg,South Korea,Korean War,+,1950,1953,LUX,KOR
Philippines,North Korea,Korean War,-,1950,1953,PHL,PRK
Philippines,South Korea,Korean War,+,1950,1953,PHL,KOR
South Korea,North Korea,Korean War,-,1950,1953,KOR,PRK
Lithuania,Russia,Kościuszko Uprising,-,1794,1794,LTU,RUS
Turkey,Bulgaria,Kresna–Razlog Uprising,-,1878,1879,TUR,BGR
Turkey,Serbia,Kumanovo Uprising,-,1878,1878,TUR,SRB
United States,Thailand,Laotian Civil War,+,1953,1975,USA,THA
United States,Vietnam,Laotian Civil War,-,1953,1975,USA,VNM
Thailand,Vietnam,Laotian Civil War,-,1953,1975,THA,VNM
Laos,Vietnam,Laotian Civil War,-,1953,1975,LAO,VNM
Finland,Germany,Lapland WarPart of World War II,-,1944,1945,FIN,DEU
France,Russia,Latvian War of Independence,-,1918,1920,FRA,RUS
France,Latvia,Latvian War of Independence,-,1918,1920,FRA,LVA
Poland,Russia,Latvian War of Independence,-,1918,1920,POL,RUS
Poland,Estonia,Latvian War of Independence,+,1918,1920,POL,EST
Poland,Latvia,Latvian War of Independence,-,1918,1920,POL,LVA
Poland,Latvia,Latvian War of Independence,+,1918,1920,POL,LVA
Russia,Estonia,Latvian War of Independence,-,1918,1920,RUS,EST
Russia,Latvia,Latvian War of Independence,-,1918,1920,RUS,LVA
Estonia,Latvia,Latvian War of Independence,-,1918,1920,EST,LVA
Estonia,Latvia,Latvian War of Independence,+,1918,1920,EST,LVA
France,United States,Lebanese Civil War,+,1975,1990,FRA,USA
France,Syria,Lebanese Civil War,-,1975,1990,FRA,SYR
France,Syria,Lebanese Civil War,+,1975,1990,FRA,SYR
France,Israel,Lebanese Civil War,+,1975,1990,FRA,ISR
United States,Syria,Lebanese Civil War,-,1975,1990,USA,SYR
United States,Syria,Lebanese Civil War,+,1975,1990,USA,SYR
United States,Israel,Lebanese Civil War,+,1975,1990,USA,ISR
Italy,Syria,Lebanese Civil War,-,1975,1990,ITA,SYR
Syria,Israel,Lebanese Civil War,-,1975,1990,SYR,ISR
Syria,Israel,Lebanese Civil War,+,1975,1990,SYR,ISR
Syria,Israel,Lebanon WarSecurity Zone conflict,-,1982,2000,SYR,ISR
Peru,Colombia,Leticia Incident,-,1932,1933,PER,COL
Denmark,Spain,Libyan Civil War (2011),+,2011,2011,DNK,ESP
Denmark,France,Libyan Civil War (2011),+,2011,2011,DNK,FRA
Denmark,United Kingdom,Libyan Civil War (2011),+,2011,2011,DNK,GBR
Denmark,Italy,Libyan Civil War (2011),+,2011,2011,DNK,ITA
Denmark,Bulgaria,Libyan Civil War (2011),+,2011,2011,DNK,BGR
Denmark,Romania,Libyan Civil War (2011),+,2011,2011,DNK,ROU
Denmark,Canada,Libyan Civil War (2011),+,2011,2011,DNK,CAN
Denmark,Norway,Libyan Civil War (2011),+,2011,2011,DNK,NOR
Denmark,Belgium,Libyan Civil War (2011),+,2011,2011,DNK,BEL
Denmark,Greece,Libyan Civil War (2011),+,2011,2011,DNK,GRC
Denmark,United States,Libyan Civil War (2011),+,2011,2011,DNK,USA
Denmark,Turkey,Libyan Civil War (2011),+,2011,2011,DNK,TUR
Denmark,Jordan,Libyan Civil War (2011),+,2011,2011,DNK,JOR
Denmark,Libya,Libyan Civil War (2011),-,2011,2011,DNK,LBY
Denmark,Qatar,Libyan Civil War (2011),+,2011,2011,DNK,QAT
Norway,Italy,Libyan Civil War (2011),+,2011,2011,NOR,ITA
Norway,Bulgaria,Libyan Civil War (2011),+,2011,2011,NOR,BGR
Norway,Romania,Libyan Civil War (2011),+,2011,2011,NOR,ROU
Norway,France,Libyan Civil War (2011),+,2011,2011,NOR,FRA
Norway,Canada,Libyan Civil War (2011),+,2011,2011,NOR,CAN
Norway,Belgium,Libyan Civil War (2011),+,2011,2011,NOR,BEL
Norway,Greece,Libyan Civil War (2011),+,2011,2011,NOR,GRC
Norway,United States,Libyan Civil War (2011),+,2011,2011,NOR,USA
Norway,Turkey,Libyan Civil War (2011),+,2011,2011,NOR,TUR
Norway,United Kingdom,Libyan Civil War (2011),+,2011,2011,NOR,GBR
Norway,Jordan,Libyan Civil War (2011),+,2011,2011,NOR,JOR
Norway,Spain,Libyan Civil War (2011),+,2011,2011,NOR,ESP
Norway,Libya,Libyan Civil War (2011),-,2011,2011,NOR,LBY
Norway,Qatar,Libyan Civil War (2011),+,2011,2011,NOR,QAT
Sweden,Libya,Libyan Civil War (2011),-,2011,2011,SWE,LBY
Spain,France,Libyan Civil War (2011),+,2011,2011,ESP,FRA
Spain,United Kingdom,Libyan Civil War (2011),+,2011,2011,ESP,GBR
Spain,United States,Libyan Civil War (2011),+,2011,2011,ESP,USA
Spain,Belgium,Libyan Civil War (2011),+,2011,2011,ESP,BEL
Spain,Bulgaria,Libyan Civil War (2011),+,2011,2011,ESP,BGR
Spain,Canada,Libyan Civil War (2011),+,2011,2011,ESP,CAN
Spain,Greece,Libyan Civil War (2011),+,2011,2011,ESP,GRC
Spain,Italy,Libyan Civil War (2011),+,2011,2011,ESP,ITA
Spain,Jordan,Libyan Civil War (2011),+,2011,2011,ESP,JOR
Spain,Romania,Libyan Civil War (2011),+,2011,2011,ESP,ROU
Spain,Turkey,Libyan Civil War (2011),+,2011,2011,ESP,TUR
Spain,Libya,Libyan Civil War (2011),-,2011,2011,ESP,LBY
Spain,Qatar,Libyan Civil War (2011),+,2011,2011,ESP,QAT
France,United Kingdom,Libyan Civil War (2011),+,2011,2011,FRA,GBR
France,Italy,Libyan Civil War (2011),+,2011,2011,FRA,ITA
France,United States,Libyan Civil War (2011),+,2011,2011,FRA,USA
France,Bulgaria,Libyan Civil War (2011),+,2011,2011,FRA,BGR
France,Belgium,Libyan Civil War (2011),+,2011,2011,FRA,BEL
France,Canada,Libyan Civil War (2011),+,2011,2011,FRA,CAN
France,Romania,Libyan Civil War (2011),+,2011,2011,FRA,ROU
France,Greece,Libyan Civil War (2011),+,2011,2011,FRA,GRC
France,Turkey,Libyan Civil War (2011),+,2011,2011,FRA,TUR
France,Libya,Libyan Civil War (2011),-,2011,2011,FRA,LBY
France,Jordan,Libyan Civil War (2011),+,2011,2011,FRA,JOR
France,Qatar,Libyan Civil War (2011),+,2011,2011,FRA,QAT
United States,Canada,Libyan Civil War (2011),+,2011,2011,USA,CAN
United States,United Kingdom,Libyan Civil War (2011),+,2011,2011,USA,GBR
United States,Italy,Libyan Civil War (2011),+,2011,2011,USA,ITA
United States,Bulgaria,Libyan Civil War (2011),+,2011,2011,USA,BGR
United States,Belgium,Libyan Civil War (2011),+,2011,2011,USA,BEL
United States,Romania,Libyan Civil War (2011),+,2011,2011,USA,ROU
United States,Greece,Libyan Civil War (2011),+,2011,2011,USA,GRC
United States,Turkey,Libyan Civil War (2011),+,2011,2011,USA,TUR
United States,Libya,Libyan Civil War (2011),-,2011,2011,USA,LBY
United States,Jordan,Libyan Civil War (2011),+,2011,2011,USA,JOR
United States,Qatar,Libyan Civil War (2011),+,2011,2011,USA,QAT
Bulgaria,Greece,Libyan Civil War (2011),+,2011,2011,BGR,GRC
Bulgaria,Romania,Libyan Civil War (2011),+,2011,2011,BGR,ROU
Bulgaria,Belgium,Libyan Civil War (2011),+,2011,2011,BGR,BEL
Bulgaria,Canada,Libyan Civil War (2011),+,2011,2011,BGR,CAN
Bulgaria,Italy,Libyan Civil War (2011),+,2011,2011,BGR,ITA
Bulgaria,Turkey,Libyan Civil War (2011),+,2011,2011,BGR,TUR
Bulgaria,United Kingdom,Libyan Civil War (2011),+,2011,2011,BGR,GBR
Bulgaria,Jordan,Libyan Civil War (2011),+,2011,2011,BGR,JOR
Bulgaria,Libya,Libyan Civil War (2011),-,2011,2011,BGR,LBY
Bulgaria,Qatar,Libyan Civil War (2011),+,2011,2011,BGR,QAT
Canada,United Kingdom,Libyan Civil War (2011),+,2011,2011,CAN,GBR
Canada,Belgium,Libyan Civil War (2011),+,2011,2011,CAN,BEL
Canada,Italy,Libyan Civil War (2011),+,2011,2011,CAN,ITA
Canada,Romania,Libyan Civil War (2011),+,2011,2011,CAN,ROU
Canada,Greece,Libyan Civil War (2011),+,2011,2011,CAN,GRC
Canada,Turkey,Libyan Civil War (2011),+,2011,2011,CAN,TUR
Canada,Jordan,Libyan Civil War (2011),+,2011,2011,CAN,JOR
Canada,Libya,Libyan Civil War (2011),-,2011,2011,CAN,LBY
Canada,Qatar,Libyan Civil War (2011),+,2011,2011,CAN,QAT
United Kingdom,Italy,Libyan Civil War (2011),+,2011,2011,GBR,ITA
United Kingdom,Greece,Libyan Civil War (2011),+,2011,2011,GBR,GRC
United Kingdom,Romania,Libyan Civil War (2011),+,2011,2011,GBR,ROU
United Kingdom,Belgium,Libyan Civil War (2011),+,2011,2011,GBR,BEL
United Kingdom,Turkey,Libyan Civil War (2011),+,2011,2011,GBR,TUR
United Kingdom,Jordan,Libyan Civil War (2011),+,2011,2011,GBR,JOR
United Kingdom,Libya,Libyan Civil War (2011),-,2011,2011,GBR,LBY
United Kingdom,Qatar,Libyan Civil War (2011),+,2011,2011,GBR,QAT
Italy,Belgium,Libyan Civil War (2011),+,2011,2011,ITA,BEL
Italy,Romania,Libyan Civil War (2011),+,2011,2011,ITA,ROU
Italy,Greece,Libyan Civil War (2011),+,2011,2011,ITA,GRC
Italy,Turkey,Libyan Civil War (2011),+,2011,2011,ITA,TUR
Italy,Jordan,Libyan Civil War (2011),+,2011,2011,ITA,JOR
Italy,Libya,Libyan Civil War (2011),-,2011,2011,ITA,LBY
Italy,Qatar,Libyan Civil War (2011),+,2011,2011,ITA,QAT
Romania,Belgium,Libyan Civil War (2011),+,2011,2011,ROU,BEL
Romania,Greece,Libyan Civil War (2011),+,2011,2011,ROU,GRC
Romania,Turkey,Libyan Civil War (2011),+,2011,2011,ROU,TUR
Romania,Jordan,Libyan Civil War (2011),+,2011,2011,ROU,JOR
Romania,Libya,Libyan Civil War (2011),-,2011,2011,ROU,LBY
Romania,Qatar,Libyan Civil War (2011),+,2011,2011,ROU,QAT
Belgium,Greece,Libyan Civil War (2011),+,2011,2011,BEL,GRC
Belgium,Turkey,Libyan Civil War (2011),+,2011,2011,BEL,TUR
Belgium,Jordan,Libyan Civil War (2011),+,2011,2011,BEL,JOR
Belgium,Libya,Libyan Civil War (2011),-,2011,2011,BEL,LBY
Belgium,Qatar,Libyan Civil War (2011),+,2011,2011,BEL,QAT
Greece,Turkey,Libyan Civil War (2011),+,2011,2011,GRC,TUR
Greece,Jordan,Libyan Civil War (2011),+,2011,2011,GRC,JOR
Greece,Libya,Libyan Civil War (2011),-,2011,2011,GRC,LBY
Greece,Qatar,Libyan Civil War (2011),+,2011,2011,GRC,QAT
Turkey,Jordan,Libyan Civil War (2011),+,2011,2011,TUR,JOR
Turkey,Libya,Libyan Civil War (2011),-,2011,2011,TUR,LBY
Turkey,Qatar,Libyan Civil War (2011),+,2011,2011,TUR,QAT
Jordan,Libya,Libyan Civil War (2011),-,2011,2011,JOR,LBY
Jordan,Qatar,Libyan Civil War (2011),+,2011,2011,JOR,QAT
Libya,Qatar,Libyan Civil War (2011),-,2011,2011,LBY,QAT
Egypt,Libya,Libyan–Egyptian War,-,1977,1977,EGY,LBY
Lithuania,Russia,Lithuanian War of Independence (War against the Bermontians),-,1919,1919,LTU,RUS
Spain,Cuba,Little War (Cuba),-,1879,1880,ESP,CUB
Turkey,Croatia,Little War in Hungary,-,1530,1552,TUR,HRV
Turkey,Spain,Little War in Hungary,-,1530,1552,TUR,ESP
Turkey,Austria,Little War in Hungary,-,1530,1552,TUR,AUT
Spain,France,Little War in Hungary,-,1530,1552,ESP,FRA
Spain,Serbia,Little War in Hungary,-,1530,1552,ESP,SRB
Spain,Austria,Little War in Hungary,+,1530,1552,ESP,AUT
France,Austria,Little War in Hungary,-,1530,1552,FRA,AUT
France,Croatia,Little War in Hungary,-,1530,1552,FRA,HRV
Croatia,Serbia,Little War in Hungary,-,1530,1552,HRV,SRB
Austria,Serbia,Little War in Hungary,-,1530,1552,AUT,SRB
Denmark,Russia,Livonian War,-,1558,1583,DNK,RUS
Sweden,Russia,Livonian War,-,1558,1583,SWE,RUS
Turkey,Hungary,Long War (1591–1606),-,1591,1606,TUR,HUN
Turkey,Austria,Long War (1591–1606),-,1591,1606,TUR,AUT
Turkey,Serbia,Long War (1591–1606),-,1591,1606,TUR,SRB
Turkey,Bulgaria,Long War (1591–1606),-,1591,1606,TUR,BGR
Hungary,Austria,Long War (1591–1606),+,1591,1606,HUN,AUT
Hungary,Serbia,Long War (1591–1606),+,1591,1606,HUN,SRB
Austria,Serbia,Long War (1591–1606),+,1591,1606,AUT,SRB
Sudan,Democratic Republic of the Congo,Lord's Resistance Army insurgency,+,1987,Ongoing,SDN,COD
Sudan,Uganda,Lord's Resistance Army insurgency,+,1987,Ongoing,SDN,UGA
Democratic Republic of the Congo,Uganda,Lord's Resistance Army insurgency,+,1987,Ongoing,COD,UGA
Turkey,Serbia,Macedonian Struggle,-,1893,1908,TUR,SRB
Turkey,Bulgaria,Macedonian Struggle,-,1893,1908,TUR,BGR
Turkey,Macedonia,Macedonian Struggle,-,1893,1908,TUR,MKD
Bulgaria,Macedonia,Macedonian Struggle,+,1893,1908,BGR,MKD
Ethiopia,Sudan,Mahdist War,-,1881,1899,ETH,SDN
Egypt,United Kingdom,Mahdist War,+,1881,1899,EGY,GBR
Egypt,Sudan,Mahdist War,-,1881,1899,EGY,SDN
Egypt,Italy,Mahdist War,+,1881,1899,EGY,ITA
Egypt,Belgium,Mahdist War,+,1881,1899,EGY,BEL
United Kingdom,Sudan,Mahdist War,-,1881,1899,GBR,SDN
United Kingdom,Italy,Mahdist War,+,1881,1899,GBR,ITA
United Kingdom,Belgium,Mahdist War,+,1881,1899,GBR,BEL
Italy,Sudan,Mahdist War,-,1881,1899,ITA,SDN
Italy,Belgium,Mahdist War,+,1881,1899,ITA,BEL
Sudan,Belgium,Mahdist War,-,1881,1899,SDN,BEL
Russia,Estonia,Mahtra War,-,1858,1858,RUS,EST
Australia,New Zealand,Malayan Emergency,+,1948,1960,AUS,NZL
Australia,United Kingdom,Malayan Emergency,+,1948,1960,AUS,GBR
United Kingdom,New Zealand,Malayan Emergency,+,1948,1960,GBR,NZL
Mauritania,Senegal,Mauritania–Senegal Border War,-,1989,1991,MRT,SEN
France,United Kingdom,Merina conquest of Madagascar,-,1810,1817,FRA,GBR
Mexico,United States,Mexican–American War,-,1846,1848,MEX,USA
Egypt,Australia,Mexican–American War,-,1969,Ongoing,EGY,AUS
Mexico,Guatemala,Mexico–Guatemala conflict,-,1958,1959,MEX,GTM
Turkey,Montenegro,Montenegrin–Ottoman War (1852–53),-,1852,1853,TUR,MNE
Turkey,Montenegro,Montenegrin–Ottoman War (1876–78)Part of the Great Eastern Crisis,-,1876,1878,TUR,MNE
United Kingdom,Jamaica,Morant Bay rebellion,-,1865,1865,GBR,JAM
Turkey,Malta,Morean WarPart of the Great Turkish War,-,1684,1699,TUR,MAL
Armenia,Azerbaijan,Nagorno-Karabakh War,-,1988,1994,ARM,AZE
Spain,Mexico,Navajo Wars,+,c. 1600,1866,ESP,MEX
Portugal,China,Nepalese Civil War,-,1996,2006,PRT,CHN
Portugal,Nepal,Nepalese Civil War,-,1996,2006,PRT,NPL
Portugal,Indonesia,Nepalese Civil War,-,1996,2006,PRT,IDN
France,India,Nepalese Civil War,+,1996,2006,FRA,IND
France,United Kingdom,Nepalese Civil War,+,1996,2006,FRA,GBR
France,United States,Nepalese Civil War,+,1996,2006,FRA,USA
France,China,Nepalese Civil War,-,1996,2006,FRA,CHN
France,Indonesia,Nepalese Civil War,-,1996,2006,FRA,IDN
France,Nepal,Nepalese Civil War,-,1996,2006,FRA,NPL
India,Nepal,Nepalese Civil War,-,1996,2006,IND,NPL
India,United States,Nepalese Civil War,+,1996,2006,IND,USA
India,China,Nepalese Civil War,-,1996,2006,IND,CHN
India,United Kingdom,Nepalese Civil War,+,1996,2006,IND,GBR
India,Indonesia,Nepalese Civil War,-,1996,2006,IND,IDN
United States,China,Nepalese Civil War,-,1996,2006,USA,CHN
United States,United Kingdom,Nepalese Civil War,+,1996,2006,USA,GBR
United States,Indonesia,Nepalese Civil War,-,1996,2006,USA,IDN
United States,Nepal,Nepalese Civil War,-,1996,2006,USA,NPL
China,United Kingdom,Nepalese Civil War,-,1996,2006,CHN,GBR
China,Nepal,Nepalese Civil War,-,1996,2006,CHN,NPL
China,Nepal,Nepalese Civil War,+,1996,2006,CHN,NPL
Nepal,United Kingdom,Nepalese Civil War,-,1996,2006,NPL,GBR
Nepal,Indonesia,Nepalese Civil War,-,1996,2006,NPL,IDN
United Kingdom,Indonesia,Nepalese Civil War,-,1996,2006,GBR,IDN
Sweden,France,Nine Years' War,-,1688,1697,SWE,FRA
Spain,France,Nine Years' War,-,1688,1697,ESP,FRA
France,Greece,Noemvriana,-,1916,1916,FRA,GRC
United Kingdom,Greece,Noemvriana,-,1916,1916,GBR,GRC
Egypt,Saudi Arabia,North Yemen Civil War,-,1962,1970,EGY,SAU
Egypt,Yemen,North Yemen Civil War,-,1962,1970,EGY,YEM
Egypt,Jordan,North Yemen Civil War,-,1962,1970,EGY,JOR
Egypt,United Kingdom,North Yemen Civil War,-,1962,1970,EGY,GBR
United Kingdom,Yemen,North Yemen Civil War,-,1962,1970,GBR,YEM
Saudi Arabia,Yemen,North Yemen Civil War,-,1962,1970,SAU,YEM
Saudi Arabia,Jordan,North Yemen Civil War,+,1962,1970,SAU,JOR
Yemen,Jordan,North Yemen Civil War,-,1962,1970,YEM,JOR
Lithuania,Sweden,Northern Seven Years' War,-,1563,1570,LTU,SWE
Denmark,Sweden,Northern Seven Years' War,-,1563,1570,DNK,SWE
United States,Canada,Northwest Indian War,-,1785,1795,USA,CAN
Serbia,Macedonia,Ohrid–Debar Uprising,-,1913,1913,SRB,MKD
Denmark,Russia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,RUS
Denmark,Spain,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,ESP
Denmark,France,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,FRA
Denmark,United Kingdom,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,GBR
Denmark,Portugal,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,PRT
Denmark,Germany,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,DEU
Denmark,Italy,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,ITA
Denmark,Japan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,JPN
Denmark,China,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,CHN
Denmark,Thailand,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,THA
Denmark,Australia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,AUS
Denmark,New Zealand,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,NZL
Denmark,Canada,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,CAN
Denmark,India,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,IND
Denmark,Belgium,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,BEL
Denmark,Greece,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,GRC
Denmark,United States,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,USA
Denmark,Ethiopia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,ETH
Denmark,Turkey,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,TUR
Denmark,South Korea,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,KOR
Denmark,Azerbaijan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,AZE
Denmark,Malaysia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,MYS
Denmark,Singapore,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,SGP
Denmark,Ukraine,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,UKR
Denmark,Somalia,Operation Enduring Freedom – Horn of Africa,-,2002,Ongoing,DNK,SOM
Denmark,Somalia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,SOM
Denmark,Yemen,Operation Enduring Freedom – Horn of Africa,-,2002,Ongoing,DNK,YEM
Denmark,Djibouti,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,DJI
Denmark,Sudan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,SDN
Denmark,Seychelles,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,SCL
Denmark,Kenya,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,KEN
Denmark,Indonesia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,IDN
Denmark,Kazakhstan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,KAZ
Denmark,Kyrgyzstan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,KGZ
Denmark,Pakistan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,PAK
Denmark,Tajikistan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,TJK
Denmark,Turkmenistan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,TKM
Denmark,Uganda,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,DNK,UGA
Portugal,France,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,PRT,FRA
Portugal,Spain,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,PRT,ESP
Portugal,Russia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,PRT,RUS
